Title,Publisher,Link,DiscountPCT,OriginalPrice,DiscountPrice,Discount_Endtime,Rating,Rating_count,Genre,ReleaseDate,Rating_Count
DLC3: Modernist (Japanese Ver.),"SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/JP0082-CUSA10373_00-ASIATERECIPE0014,0.4,78,46.8,20/3/2024 03:59 PM UTC,3.86,7,Role Playing Games,30/05/2019,0
DLC3: Modernist (Chinese/Korean Ver.),"SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/HP0082-CUSA13561_00-CREATERECIPE0014,0.4,78,46.8,20/3/2024 03:59 PM UTC,4.7,66,Role Playing Games,30/05/2019,66
DRAGON QUEST BUILDERS 2 - Hotto Stuff Pack (English Ver.),"SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/UP0082-CUSA11230_00-ASIATERECIPE0000,0.4,48,28.8,20/3/2024 03:59 PM UTC,4.27,11,Role Playing Games,29/07/2019,11
Jurassic World Evolution 2: Camp Cretaceous Dinosaur Pack (English/Chinese/Korean/Japanese Ver.),FRONTIER DEVELOPMENTS PLC,https://store.playstation.com/en-hk/product/EP2377-PPSA03286_00-CAMPCRETACEOUSPK,0.5,78,39,20/3/2024 03:59 PM UTC,0,0,"Simulation, Strategy",08/03/2022,0
Jurassic World Evolution 2: Cretaceous Predator Pack (English/Chinese/Korean/Japanese Ver.),FRONTIER DEVELOPMENTS PLC,https://store.playstation.com/en-hk/product/EP2377-PPSA03286_00-CRETACEOUSPREDPK,0.2,78,62.4,20/3/2024 03:59 PM UTC,5,2,"Simulation, Strategy",30/11/2023,0
Jurassic World Evolution 2: Deluxe Upgrade Pack (English/Chinese/Korean/Japanese Ver.),FRONTIER DEVELOPMENTS PLC,https://store.playstation.com/en-hk/product/EP2377-PPSA03286_00-JWE2DELUXEDITION,0.7,148,44.4,20/3/2024 03:59 PM UTC,5,1,"Simulation, Strategy",09/11/2021,0
Jurassic World Evolution 2: Feathered Species Pack (English/Chinese/Korean/Japanese Ver.),FRONTIER DEVELOPMENTS PLC,https://store.playstation.com/en-hk/product/EP2377-PPSA03286_00-FEATHEREDSPECIES,0.5,78,39,20/3/2024 03:59 PM UTC,0,0,"Simulation, Strategy",30/03/2023,0
Jurassic World Evolution 2: Prehistoric Marine Species Pack (English/Chinese/Korean/Japanese Ver.),FRONTIER DEVELOPMENTS PLC,https://store.playstation.com/en-hk/product/EP2377-PPSA03286_00-MARINESPECIESPAK,0.2,78,62.4,20/3/2024 03:59 PM UTC,0,0,"Simulation, Strategy",10/08/2023,0
"Aliens: Fireteam Elite - Ultimate Edition (Simplified Chinese, English, Korean, Traditional Chinese)",Focus Entertainment,https://store.playstation.com/en-hk/product/EP4133-PPSA03544_00-AFTEULTIMATEEDIT,0.5,468,234,20/3/2024 03:59 PM UTC,3.67,4.3k,"Action, Shooter",30/08/2022,4300
Aliens: Fireteam Elite - Ultimate Edition Upgrade (Add-On),Focus Entertainment,https://store.playstation.com/en-hk/product/EP4133-PPSA03544_00-AFTEULTIMATEEDUP,0.5,238,119,20/3/2024 03:59 PM UTC,0,0,"Action, Shooter",30/08/2022,0
"Guilty Gear -Strive- Daredevil Edition (Simplified Chinese, Traditional Chinese)",Bandai Namco Entertainment Asia Pte Ltd.,https://store.playstation.com/en-hk/product/HP5028-PPSA02330_00-0121814997858605,0.3,799,559.3,20/3/2024 03:59 PM UTC,4.59,4.5k,Fighting,24/08/2023,4500
"STAR OCEAN THE DIVINE FORCE DIGITAL DELUXE EDITION (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/HP0082-PPSA06262_00-STAROCEAN6DDX501,0.5,599,299.5,20/3/2024 03:59 PM UTC,4.02,2.5k,Role Playing Games,26/10/2022,2500
"Tactics Ogre: Reborn Digital Premium Edition PS4&PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/HP0082-PPSA03841_00-TORDPEPS5AS00000,0.5,478,239,20/3/2024 03:59 PM UTC,4.25,962,Role Playing Games,10/11/2022,962
"Moving Out 2 - Deluxe Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Team17 Digital Ltd,https://store.playstation.com/en-hk/product/EP4064-CUSA34284_00-MOVINGOUT2DX0000,0.35,256,166.4,20/3/2024 03:59 PM UTC,4.27,926,Strategy,11/10/2023,926
Moving Out 2 - F.A.R.Tastic Four DLC (English/Chinese/Korean/Japanese Ver.),Team17 Digital Ltd,https://store.playstation.com/en-hk/product/EP4064-PPSA08206_00-MOVINGOUT2DLC001,0.25,38,28.5,20/3/2024 03:59 PM UTC,0,0,Strategy,28/08/2023,0
Investigator Pack (English/Chinese/Korean/Japanese Ver.),FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/JP4860-PPSA02921_00-2697560919616426,0.65,38,13.3,20/3/2024 03:59 PM UTC,0,0,Adventure,18/02/2021,0
"Lovecraftian Bundle (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-PPSA01772_00-0093683353502823,0.8,638,127.6,20/3/2024 03:59 PM UTC,3.83,436,"Adventure, Action, Horror",25/07/2023,436
Merciful Madness (English/Chinese/Korean/Japanese Ver.),FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/JP4860-PPSA02921_00-5479656096132641,0.7,78,23.4,20/3/2024 03:59 PM UTC,0,0,Adventure,18/02/2021,0
"The Lucid Dreamer Bundle (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-PPSA01772_00-BTHELUCIDDREAMER,0.9,638,63.8,20/3/2024 03:59 PM UTC,3.83,436,"Adventure, Horror, Action",26/05/2022,436
"The Sinking City PS5 Deluxe Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/JP4860-PPSA02921_00-2527416918830591,0.85,468,70.2,20/3/2024 03:59 PM UTC,3.83,436,"Adventure, Horror, Action",18/02/2021,436
Worshippers of the Necronomicon (English/Chinese/Korean/Japanese Ver.),FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/JP4860-PPSA02921_00-5256384192541503,0.7,78,23.4,20/3/2024 03:59 PM UTC,0,0,Adventure,18/02/2021,0
Warhammer Age of Sigmar: Realms of Ruin - Deluxe Upgrade Pack (English/Chinese/Japanese Ver.),FRONTIER DEVELOPMENTS PLC,https://store.playstation.com/en-hk/product/EP2377-PPSA06926_00-AOSRORDELUXEPACK,0.5,108,54,20/3/2024 03:59 PM UTC,0,0,Strategy,17/11/2023,0
"Warhammer Age of Sigmar: Realms of Ruin - Ultimate Edition (Simplified Chinese, English, Japanese, Traditional Chinese)",FRONTIER DEVELOPMENTS PLC,https://store.playstation.com/en-hk/product/EP2377-PPSA06926_00-AOSRORULTEDITION,0.7,604,181.2,20/3/2024 03:59 PM UTC,4.07,258,Strategy,14/11/2023,258
"Sniper Ghost Warrior Contracts 2 Complete Edition (Simplified Chinese, English, Korean, Traditional Chinese)",CI GAMES S.A.,https://store.playstation.com/en-hk/product/EP4321-PPSA03131_00-9518271126471986,0.8,468,93.6,20/3/2024 03:59 PM UTC,4.06,3.1k,Shooter,10/04/2022,3100
"Sherlock Holmes Essential Bundle (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-CUSA26518_00-3ESSENTIALBUNDLE,0.9,798,79.8,20/3/2024 03:59 PM UTC,4.13,498,Adventure,19/05/2022,498
Moving Out - Movers In Paradise (English/Chinese/Korean/Japanese Ver.),Team17 Digital Ltd,https://store.playstation.com/en-hk/product/EP4064-CUSA17675_00-MOVINGOUT0000002,0.6,58,23.2,20/3/2024 03:59 PM UTC,3.91,1.2k,Unique,24/02/2021,1200
Moving Out - The Employees of the Month Pack (English/Chinese/Korean/Japanese Ver.),Team17 Digital Ltd,https://store.playstation.com/en-hk/product/EP4064-CUSA17675_00-ASIA000000000001,0.6,23,9.2,20/3/2024 03:59 PM UTC,4.53,15,Strategy,14/05/2020,15
"Moving Out Deluxe Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Team17 Digital Ltd,https://store.playstation.com/en-hk/product/EP4064-CUSA17675_00-7938139593987177,0.8,238,47.6,20/3/2024 03:59 PM UTC,4.17,2k,"Action, Strategy",30/10/2022,2000
Crash Bandicoot N. Sane Trilogy Bonus Edition (English Ver.),Activision,https://store.playstation.com/en-hk/product/UP0002-CUSA07402_00-ASIAGAME00000000,0.6,308,123.2,20/3/2024 03:59 PM UTC,4.51,57k,Adventure,05/07/2018,57000
HOT WHEELS™ - Batman Expansion (English/Chinese/Korean/Japanese Ver.),Milestone S.r.l.,https://store.playstation.com/en-hk/product/EP4356-PPSA02325_00-HWUNLEASHEDDLC17,0.75,108,27,20/3/2024 03:59 PM UTC,0,0,Driving/Racing,01/12/2021,0
HOT WHEELS™ - GOTY Upgrade Pack (Add-On),Milestone S.r.l.,https://store.playstation.com/en-hk/product/EP4356-PPSA02325_00-HWUGOTYUPGRADEPK,0.8,348,69.6,20/3/2024 03:59 PM UTC,0,0,Driving/Racing,28/09/2022,0
HOT WHEELS™ - Looney Tunes Expansion (English/Chinese/Korean/Japanese Ver.),Milestone S.r.l.,https://store.playstation.com/en-hk/product/EP4356-PPSA02325_00-HWUNLEASHEDDLC54,0.75,108,27,20/3/2024 03:59 PM UTC,0,0,Driving/Racing,13/07/2022,0
HOT WHEELS™ - Monster Trucks Expansion (English/Chinese/Korean/Japanese Ver.),Milestone S.r.l.,https://store.playstation.com/en-hk/product/EP4356-PPSA02325_00-HWUNLEASHEDDLC39,0.75,108,27,20/3/2024 03:59 PM UTC,0,0,Driving/Racing,20/04/2022,0
HOT WHEELS™ Pass Vol. 1 (English/Chinese/Korean/Japanese Ver.),Milestone S.r.l.,https://store.playstation.com/en-hk/product/EP4356-PPSA02325_00-HWPASSVOL1PS5000,0.8,238,47.6,20/3/2024 03:59 PM UTC,0,0,Driving/Racing,29/09/2021,0
HOT WHEELS™ Pass Vol. 2 (English/Chinese/Korean/Japanese Ver.),Milestone S.r.l.,https://store.playstation.com/en-hk/product/EP4356-PPSA02325_00-HWPASSVOL2PS5000,0.8,238,47.6,20/3/2024 03:59 PM UTC,0,0,Driving/Racing,16/02/2022,0
HOT WHEELS™ Pass Vol. 3 (English/Chinese/Korean/Japanese Ver.),Milestone S.r.l.,https://store.playstation.com/en-hk/product/EP4356-PPSA02325_00-HWPASSVOL3PS5000,0.8,238,47.6,20/3/2024 03:59 PM UTC,0,0,Driving/Racing,08/06/2022,0
"The DioField Chronicle Digital Deluxe Edition (Simplified Chinese, English, Japanese, Traditional Chinese)","SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/HP0082-PPSA05882_00-DFCDD0000000005A,0.6,597,238.8,20/3/2024 03:59 PM UTC,3.98,382,"Role Playing Games, Strategy",19/09/2022,382
"AEW: Fight Forever Elite Edition (Simplified Chinese, English, Japanese, Traditional Chinese)",THQ NORDIC GMBH,https://store.playstation.com/en-hk/product/EP4389-PPSA09352_00-AEWELITEEDITION0,0.35,638,414.7,20/3/2024 03:59 PM UTC,3.18,1.6k,Fighting,28/06/2023,1600
AEW: Fight Forever - Season Pass 2 (English/Chinese/Japanese Ver.),THQ NORDIC GMBH,https://store.playstation.com/en-hk/product/EP4389-PPSA09352_00-AEWSEASONPASS002,0.25,198,148.5,20/3/2024 03:59 PM UTC,5,1,Fighting,22/11/2023,0
AEW: Fight Forever - FTR: Revival Pack (English/Chinese/Japanese Ver.),THQ NORDIC GMBH,https://store.playstation.com/en-hk/product/EP4389-PPSA09352_00-AEWRESTLERPACK02,0.25,90,67.5,20/3/2024 03:59 PM UTC,0,0,Fighting,29/06/2023,0
AEW: Fight Forever - Matt Hardy (English/Chinese/Korean/Japanese Ver.),THQ NORDIC GMBH,https://store.playstation.com/en-hk/product/EP4389-PPSA09352_00-AEWRESTLERPACK01,0.25,38,28.5,20/3/2024 03:59 PM UTC,0,0,Fighting,29/06/2023,0
Planet Coaster: Ghostbusters™ (English/Chinese/Korean/Japanese Ver.),FRONTIER DEVELOPMENTS PLC,https://store.playstation.com/en-hk/product/EP2377-CUSA17602_00-GHOSTBUSTERS0000,0.6,108,43.2,20/3/2024 03:59 PM UTC,4.22,116,"Simulation, Strategy",11/06/2021,116
Planet Coaster: Spooky & Adventure Bundle (Add-On),FRONTIER DEVELOPMENTS PLC,https://store.playstation.com/en-hk/product/EP2377-CUSA17602_00-ASPOOKYADVENTURE,0.6,108,43.2,20/3/2024 03:59 PM UTC,4.62,138,Unique,11/06/2021,138
Planet Coaster: Studios Pack (English/Chinese/Korean/Japanese Ver.),FRONTIER DEVELOPMENTS PLC,https://store.playstation.com/en-hk/product/EP2377-CUSA17602_00-PLANETCOASTUDIOS,0.6,78,31.2,20/3/2024 03:59 PM UTC,4.42,79,"Simulation, Strategy",11/06/2021,79
Planet Coaster: Vintage & World’s Fair Bundle (Add-On),FRONTIER DEVELOPMENTS PLC,https://store.playstation.com/en-hk/product/EP2377-CUSA17602_00-5667812381443909,0.6,108,43.2,20/3/2024 03:59 PM UTC,4.67,87,"Simulation, Strategy",11/06/2021,87
"Wizard with a Gun: Deluxe Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Devolver Digital,https://store.playstation.com/en-hk/product/UP3643-PPSA06416_00-0398515358772794,0.4,238,142.8,20/3/2024 03:59 PM UTC,4.26,271,"Action, Adventure",17/10/2023,271
KINGDOM HEARTS All-In-One Package (English),"SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/UP0082-CUSA12031_00-ASIAIM0000000000,0.6,798,319.2,20/3/2024 03:59 PM UTC,4.64,29k,"Role Playing Games, Action, Role Playing Games",28/01/2019,29000
KINGDOM HEARTS INTEGRUM MASTERPIECE (Japanese Ver.),"SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/JP0082-CUSA11060_00-ASIAIM0000000000,0.6,918,367.2,20/3/2024 03:59 PM UTC,4.64,29k,Role Playing Games,24/01/2019,29000
The Elder Scrolls V: Skyrim® VR (English/Chinese Ver.),Bethesda Softworks,https://store.playstation.com/en-hk/product/HP1003-CUSA09983_00-ASIAPLACEHOLDER0,0.75,399,99.75,20/3/2024 03:59 PM UTC,4.42,5.8k,"Role Playing Games, Role Playing Games",23/11/2017,5800
"Fallout 76: Atlantic City - Boardwalk Paradise Deluxe Edition (Simplified Chinese, English, Korean, Traditional Chinese)",Bethesda Softworks,https://store.playstation.com/en-hk/product/HP1003-CUSA12265_00-ATLANTICCITYDLXE,0.6,465,186,20/3/2024 03:59 PM UTC,3.59,44k,"Action, Role Playing Games",05/12/2023,44000
Fallout 76: Atlantic City High Stakes Bundle (English/Chinese/Korean Ver.),Bethesda Softworks,https://store.playstation.com/en-hk/product/HP1003-CUSA12265_00-ATLCTY0000000000,0.5,233,116.5,20/3/2024 03:59 PM UTC,0,0,"Action, Role Playing Games",05/12/2023,0
"Truck Driver + Hidden Places & Damage System DLC Bundle (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SOEDESCO Publishing B.V.,https://store.playstation.com/en-hk/product/EP4541-CUSA12209_00-TRUCKEUGAMEDLC01,0.5,238,119,20/3/2024 03:59 PM UTC,4.34,113,Unique,24/10/2020,113
"Truck Driver - Deluxe Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SOEDESCO Publishing B.V.,https://store.playstation.com/en-hk/product/EP4541-CUSA12209_00-ASIASET000000000,0.6,395,158,20/3/2024 03:59 PM UTC,3.39,4k,"Driving/Racing, Simulation",30/10/2019,4000
Tony Hawk's™ Pro Skater™ 1 + 2 (English),Activision,https://store.playstation.com/en-hk/product/UP0002-CUSA17922_00-TH12RSTANDARD001,0.6,311,124.4,20/3/2024 03:59 PM UTC,4.46,10k,Sport,03/09/2020,10000
DREDGE - Blackstone Key (English/Chinese/Korean/Japanese Ver.),Team17 Digital Ltd,https://store.playstation.com/en-hk/product/EP4064-PPSA09076_00-0337754032629690,0.25,38,28.5,20/3/2024 03:59 PM UTC,2,1,Adventure,29/03/2023,0
DREDGE - The Pale Reach (English/Chinese/Korean/Japanese Ver.),Team17 Digital Ltd,https://store.playstation.com/en-hk/product/EP4064-PPSA09076_00-DREDGEPALEREACH0,0.25,47,35.25,20/3/2024 03:59 PM UTC,5,4,Adventure,16/11/2023,0
"Stellaris: Console Edition - Deluxe Edition (English, Korean, Japanese)",Paradox Interactive,https://store.playstation.com/en-hk/product/EP4139-CUSA07254_00-ASIA000000000001,0.75,469,117.25,20/3/2024 03:59 PM UTC,4.56,4.7k,"Strategy, Strategy",27/02/2019,4700
Stellaris: Console Edition - Expansion Pass Five (English Ver.),Paradox Interactive,https://store.playstation.com/en-hk/product/EP4139-CUSA07254_00-EXPPASSFIVE00000,0.3,268,187.6,20/3/2024 03:59 PM UTC,4.68,25,"Strategy, Strategy",03/05/2022,25
Stellaris: Console Edition - Expansion Pass Four (English Ver.),Paradox Interactive,https://store.playstation.com/en-hk/product/EP4139-CUSA07254_00-EXPPASSFOUR00000,0.3,198,138.6,20/3/2024 03:59 PM UTC,4.43,76,"Strategy, Strategy",17/06/2021,76
Stellaris: Console Edition - Expansion Pass One (English Ver.),Paradox Interactive,https://store.playstation.com/en-hk/product/EP4139-CUSA07254_00-ASIA000000000003,0.3,195,136.5,20/3/2024 03:59 PM UTC,5,3,"Strategy, Strategy",17/05/2020,0
Stellaris: Console Edition - Expansion Pass Three (English Ver.),Paradox Interactive,https://store.playstation.com/en-hk/product/EP4139-CUSA07254_00-EXPPASSTHREE0000,0.3,198,138.6,20/3/2024 03:59 PM UTC,4.66,74,Strategy,15/09/2020,74
Stellaris: Console Edition - Expansion Pass Two (English Ver.),Paradox Interactive,https://store.playstation.com/en-hk/product/EP4139-CUSA07254_00-ASIA000000000007,0.3,194,135.8,20/3/2024 03:59 PM UTC,5,2,"Strategy, Strategy",12/05/2020,0
Stellaris: Overlord Expansion Pack (English Ver.),Paradox Interactive,https://store.playstation.com/en-hk/product/EP4139-CUSA07254_00-OVERLORD00000000,0.2,148,118.4,20/3/2024 03:59 PM UTC,4.72,18,"Strategy, Strategy",08/03/2023,18
Cities: Skylines - Financial Districts (English/Chinese/Korean Ver.),PARADOX INTERACTIVE AB,https://store.playstation.com/en-hk/product/EP4139-PPSA09192_00-CSFINANCIAL00000,0.5,78,39,20/3/2024 03:59 PM UTC,0,0,Simulation,08/05/2023,0
Cities: Skylines - World Tour Bundle 2 (Add-On),Paradox Interactive,https://store.playstation.com/en-hk/product/EP4139-CUSA06407_00-CSWORLDTOUR20000,0.5,198,99,20/3/2024 03:59 PM UTC,4.22,9,"Simulation, Simulator",22/03/2023,0
Cities: Skylines - Campus (English/Chinese Ver.),PARADOX INTERACTIVE AB,https://store.playstation.com/en-hk/product/EP4139-PPSA09192_00-CITIESCAMPUS0000,0.5,108,54,20/3/2024 03:59 PM UTC,0,0,Simulation,15/02/2023,0
Cities Skylines - Snowfall (English/Chinese Ver.),PARADOX INTERACTIVE AB,https://store.playstation.com/en-hk/product/EP4139-PPSA09192_00-CSSNOWFALL000000,0.5,108,54,20/3/2024 03:59 PM UTC,0,0,Simulation,15/02/2023,0
Cities: Skylines -  Creator Pack: Industrial Evolution (English/Chinese/Korean Ver.),PARADOX INTERACTIVE AB,https://store.playstation.com/en-hk/product/EP4139-PPSA09192_00-CSCCPINDUSTRIAL0,0.5,38,19,20/3/2024 03:59 PM UTC,0,0,Simulation,10/08/2023,0
Cities: Skylines - World Tour Bundle (Add-On),Paradox Interactive,https://store.playstation.com/en-hk/product/EP4139-CUSA06407_00-CSWORLDTOUR000EU,0.5,78,39,20/3/2024 03:59 PM UTC,4.58,43,"Simulation, Simulator",15/11/2022,43
Cities: Skylines - Financial Districts Bundle (Add-On),Paradox Interactive,https://store.playstation.com/en-hk/product/EP4139-CUSA06407_00-CSFINANBUNDLE0EU,0.5,108,54,20/3/2024 03:59 PM UTC,4.59,32,"Simulation, Simulator",13/12/2022,32
Cities: Skylines -  Creator Pack: Shopping Malls (English/Chinese/Korean Ver.),PARADOX INTERACTIVE AB,https://store.playstation.com/en-hk/product/EP4139-PPSA09192_00-CSCCPSHOPPING000,0.5,38,19,20/3/2024 03:59 PM UTC,0,0,Simulation,10/08/2023,0
Cities: Skylines -  Creator Pack: Sports Venues (English/Chinese/Korean Ver.),PARADOX INTERACTIVE AB,https://store.playstation.com/en-hk/product/EP4139-PPSA09192_00-CSCCPSPORTSVENUE,0.5,38,19,20/3/2024 03:59 PM UTC,0,0,Simulation,10/08/2023,0
Cities Skylines - Natural Disasters (English/Chinese Ver.),PARADOX INTERACTIVE AB,https://store.playstation.com/en-hk/product/EP4139-PPSA09192_00-CSNATURALDIST000,0.5,108,54,20/3/2024 03:59 PM UTC,0,0,Simulation,15/02/2023,0
DRAGON BALL XENOVERSE 2 - Ultra Pack 2 (Chinese/Korean Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA05085_00-0000000000000007,0.5,64,32,20/3/2024 03:59 PM UTC,4.41,44,Action,16/12/2019,44
DRAGON BALL XENOVERSE 2 - Ultra Pack Set (Add-On),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/JP0700-CUSA04904_00-DRAGONBALLULTRAS,0.5,119,59.5,20/3/2024 03:59 PM UTC,4.62,120,"Action, Casual, Fighting",18/06/2021,120
DRAGON BALL XENOVERSE 2 - Legendary Pack 2 (Japanese Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/JP0700-CUSA04904_00-DBXV2KEYA0DLCA13,0.5,80,40,20/3/2024 03:59 PM UTC,4.7,121,"Action, Casual, Fighting",05/11/2021,121
DRAGON BALL XENOVERSE 2 - Legendary Pack Set (Japanese Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/JP0700-CUSA04904_00-SPASS50000000000,0.5,129,64.5,20/3/2024 03:59 PM UTC,4.63,70,"Action, Casual, Fighting",18/06/2021,70
DRAGON BALL XENOVERSE 2 - Extra DLC Pack 3 (Japanese Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/JP0700-CUSA04904_00-DBXV2KEY79DLC700,0.5,64,32,20/3/2024 03:59 PM UTC,4.34,245,"Action, Casual, Fighting",28/08/2018,245
DRAGON BALL XENOVERSE 2 - Ultra Pack 2 (Japanese Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/JP0700-CUSA04904_00-DBXV2KEY91DLCA10,0.5,64,32,20/3/2024 03:59 PM UTC,4.58,181,"Action, Casual, Fighting",18/06/2021,181
DRAGON BALL XENOVERSE 2 - Legend Patrol Pack (Japanese Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/JP0700-CUSA04904_00-DBXV2KEY56DLCXV1,0.5,79,39.5,20/3/2024 03:59 PM UTC,4.14,37,"Action, Casual, Fighting",07/07/2022,37
DRAGON BALL XENOVERSE 2 - Legendary Pack 1 (Japanese Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/JP0700-CUSA04904_00-DBXV2KEY95DLCA12,0.5,64,32,20/3/2024 03:59 PM UTC,4.55,60,"Action, Casual, Fighting",18/06/2021,60
Dying Light – 5th Anniversary Bundle (English Ver.),TECHLAND,https://store.playstation.com/en-hk/product/EP1018-CUSA00050_00-ASIA000000000021,0.5,24,12,20/3/2024 03:59 PM UTC,4.5,4,Action,25/02/2020,0
Dying Light - Astronaut Bundle (English/Chinese/Japanese Ver.),TECHLAND,https://store.playstation.com/en-hk/product/EP1018-CUSA00050_00-ASTRONAUT0000000,0.5,38,19,20/3/2024 03:59 PM UTC,4.47,320,"Action, Horror",17/08/2021,320
